SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
RELTD, EQ, 01-Feb-2026, 146.64, 148.50, 149.50, 145.53, 148.99, 148.03, 147.85, 35328, 52.23, 1092, 16970, 48.04
REMSONSIND, EQ, 01-Feb-2026, 108.15, 108.26, 112.00, 104.30, 106.99, 106.13, 108.16, 63416, 68.59, 1539, 29988, 47.29
REMUS, SM, 01-Feb-2026, 646.00, 613.10, 641.00, 613.00, 640.00, 640.00, 627.42, 500, 3.14, 5, 300, 60.00
RENUKA, EQ, 01-Feb-2026, 25.11, 25.11, 25.37, 24.25, 24.91, 24.70, 24.86, 2195837, 545.85, 10040, 706281, 32.16
REPCOHOME, EQ, 01-Feb-2026, 404.25, 398.95, 412.95, 392.00, 393.00, 395.50, 402.96, 44330, 178.63, 1783, 19084, 43.05
REPL, EQ, 01-Feb-2026, 112.64, 119.00, 119.00, 106.95, 107.00, 109.75, 112.78, 7628, 8.60, 300, 3576, 46.88
REPRO, EQ, 01-Feb-2026, 394.35, 407.40, 407.40, 390.30, 400.85, 394.65, 395.03, 3139, 12.40, 211, 1854, 59.06
RESPONIND, EQ, 01-Feb-2026, 167.75, 169.50, 175.19, 165.60, 165.60, 166.73, 171.64, 20380, 34.98, 705, 7538, 36.99
RETAIL, EQ, 01-Feb-2026, 25.57, 25.50, 25.50, 25.50, 25.50, 25.50, 25.50, 190, 0.05, 1, 190, 100.00
REXPIPES, SM, 01-Feb-2026, 150.00, 142.50, 142.50, 142.50, 142.50, 142.50, 142.50, 2000, 2.85, 2, 2000, 100.00
REXPRO, SM, 01-Feb-2026, 46.50, 46.50, 46.50, 46.50, 46.50, 46.50, 46.50, 1000, 0.47, 1, 1000, 100.00
RGL, EQ, 01-Feb-2026, 108.41, 113.00, 113.02, 103.69, 104.01, 104.34, 108.04, 360389, 389.37, 4687, 164814, 45.73
RHETAN, EQ, 01-Feb-2026, 25.98, 26.09, 26.51, 25.20, 25.59, 25.50, 25.87, 330919, 85.60, 945, 142409, 43.03
RHFL, BZ, 01-Feb-2026, 2.73, 2.79, 2.86, 2.74, 2.85, 2.85, 2.84, 553441, 15.73, 1593, -, -
RHIM, EQ, 01-Feb-2026, 445.10, 438.15, 442.95, 428.00, 432.00, 432.95, 435.40, 90004, 391.88, 5675, 24157, 26.84
RHL, EQ, 01-Feb-2026, 175.60, 177.12, 184.70, 175.04, 175.04, 176.94, 179.28, 4611, 8.27, 290, 1433, 31.08
RICHA, ST, 01-Feb-2026, 59.00, 61.85, 61.85, 61.80, 61.85, 61.85, 61.84, 5000, 3.09, 5, 5000, 100.00
RICOAUTO, EQ, 01-Feb-2026, 116.01, 116.26, 121.48, 112.20, 113.40, 113.71, 117.12, 2077647, 2433.30, 17215, 587226, 28.26
RIIL, EQ, 01-Feb-2026, 713.15, 712.00, 726.00, 702.15, 708.00, 706.60, 712.45, 46101, 328.45, 2124, 10050, 21.80
RILINFRA, SM, 01-Feb-2026, 33.90, 33.90, 34.75, 31.95, 31.95, 33.05, 33.59, 29700, 9.98, 94, 26200, 88.22
RISHABH, EQ, 01-Feb-2026, 370.05, 375.00, 405.00, 362.75, 387.20, 395.30, 394.84, 215298, 850.07, 6493, 83571, 38.82
RITCO, EQ, 01-Feb-2026, 239.70, 245.00, 245.00, 234.25, 234.25, 236.62, 240.77, 15664, 37.71, 349, 9330, 59.56
RITES, EQ, 01-Feb-2026, 228.42, 230.83, 235.50, 217.10, 218.50, 218.38, 226.32, 1699292, 3845.79, 32227, 495601, 29.17
RKDL, EQ, 01-Feb-2026, 19.95, 21.80, 21.80, 19.33, 21.08, 21.03, 20.42, 36694, 7.49, 303, 10216, 27.84
RKEC, EQ, 01-Feb-2026, 44.46, 44.99, 45.88, 43.03, 44.00, 44.49, 44.58, 14930, 6.66, 325, 8922, 59.76
RKFORGE, EQ, 01-Feb-2026, 511.10, 511.20, 515.95, 501.05, 509.00, 510.10, 509.76, 96381, 491.31, 4396, 40977, 42.52
RKSWAMY, EQ, 01-Feb-2026, 105.49, 106.56, 108.57, 101.53, 107.00, 104.93, 105.15, 14567, 15.32, 531, 7163, 49.17
RMDRIP, EQ, 01-Feb-2026, 105.33, 105.99, 106.44, 105.70, 106.35, 106.34, 106.20, 2579792, 2739.85, 6120, 1174498, 45.53
RML, EQ, 01-Feb-2026, 737.20, 738.25, 741.25, 711.00, 723.00, 728.20, 725.84, 8281, 60.11, 740, 4911, 59.30
RNBDENIMS, EQ, 01-Feb-2026, 156.41, 157.05, 158.29, 157.05, 158.15, 158.16, 157.76, 2079521, 3280.67, 4167, 889537, 42.78
RNFI, SM, 01-Feb-2026, 301.30, 302.00, 303.00, 296.00, 296.25, 296.70, 299.60, 8400, 25.17, 14, 4800, 57.14
RNPL, ST, 01-Feb-2026, 150.00, 150.50, 150.75, 148.00, 150.50, 150.50, 150.20, 45600, 68.49, 18, 44400, 97.37
ROCKINGDCE, ST, 01-Feb-2026, 220.00, 220.00, 220.00, 209.00, 220.00, 220.00, 216.09, 3000, 6.48, 11, 2500, 83.33
ROHLTD, EQ, 01-Feb-2026, 358.85, 357.00, 364.00, 355.00, 358.00, 355.95, 359.13, 22830, 81.99, 718, 15152, 66.37
ROLEXRINGS, EQ, 01-Feb-2026, 121.20, 123.02, 124.00, 119.23, 121.50, 120.55, 120.91, 207054, 250.34, 3586, 87389, 42.21
ROLLT, BE, 01-Feb-2026, 1.19, 1.19, 1.23, 1.19, 1.23, 1.23, 1.21, 51190, 0.62, 115, -, -
ROML, EQ, 01-Feb-2026, 44.74, 44.74, 45.47, 43.30, 43.74, 43.96, 44.45, 5699, 2.53, 233, 3727, 65.40
ROSSARI, EQ, 01-Feb-2026, 564.40, 557.05, 565.00, 530.70, 535.00, 535.50, 546.06, 38412, 209.75, 2955, 17739, 46.18
ROSSELLIND, EQ, 01-Feb-2026, 43.35, 45.84, 45.84, 43.11, 43.44, 43.91, 43.97, 16745, 7.36, 730, 8930, 53.33
ROSSTECH, EQ, 01-Feb-2026, 679.40, 683.95, 711.80, 615.60, 684.00, 678.65, 676.86, 171129, 1158.31, 9207, 58615, 34.25
ROTO, EQ, 01-Feb-2026, 56.00, 56.05, 58.00, 54.76, 55.90, 56.13, 56.37, 446985, 251.98, 5870, 99898, 22.35
ROUTE, EQ, 01-Feb-2026, 595.25, 595.65, 608.00, 585.30, 591.60, 595.25, 598.11, 71164, 425.64, 4859, 23619, 33.19
ROXHITECH, SM, 01-Feb-2026, 35.00, 35.05, 36.50, 28.65, 33.60, 33.70, 33.45, 41600, 13.91, 25, 25600, 61.54
RPEL, EQ, 01-Feb-2026, 742.60, 731.50, 749.00, 725.00, 728.00, 729.00, 736.41, 13089, 96.39, 806, 8551, 65.33
RPGLIFE, EQ, 01-Feb-2026, 2007.90, 1988.00, 2016.00, 1965.10, 1981.00, 1981.40, 1983.33, 11608, 230.23, 1005, 8975, 77.32
RPOWER, EQ, 01-Feb-2026, 28.25, 28.30, 28.30, 27.11, 27.29, 27.26, 27.61, 19783520, 5462.12, 48599, 6900828, 34.88
RPPINFRA, EQ, 01-Feb-2026, 85.06, 86.99, 88.45, 84.05, 84.05, 84.91, 86.06, 51015, 43.91, 1076, 31830, 62.39
RPPL, EQ, 01-Feb-2026, 15.85, 15.85, 16.42, 15.83, 16.23, 16.17, 16.16, 64577, 10.43, 292, 53235, 82.44
RPSGVENT, EQ, 01-Feb-2026, 724.05, 711.05, 725.45, 701.15, 702.00, 703.45, 709.86, 30387, 215.71, 1349, 19928, 65.58
RPTECH, EQ, 01-Feb-2026, 359.00, 366.00, 374.00, 354.35, 359.00, 364.15, 365.04, 88137, 321.73, 3820, 26141, 29.66
RRKABEL, EQ, 01-Feb-2026, 1373.70, 1380.00, 1461.90, 1350.00, 1372.00, 1376.80, 1410.03, 413897, 5836.06, 34248, 97373, 23.53
RSSOFTWARE, EQ, 01-Feb-2026, 37.51, 39.25, 39.25, 37.18, 38.00, 37.81, 38.01, 47426, 18.03, 573, 30072, 63.41
RSWM, EQ, 01-Feb-2026, 139.44, 139.44, 146.99, 137.68, 141.00, 140.68, 141.18, 39471, 55.72, 849, 22883, 57.97
RSYSTEMS, EQ, 01-Feb-2026, 379.45, 379.45, 389.95, 366.55, 369.00, 367.85, 372.83, 18285, 68.17, 1362, 10857, 59.38
RTL, SM, 01-Feb-2026, 63.55, 61.05, 63.05, 58.95, 61.00, 61.00, 61.01, 10000, 6.10, 5, 2000, 20.00
RTNINDIA, EQ, 01-Feb-2026, 36.21, 36.35, 37.92, 34.35, 34.84, 35.74, 36.48, 2165311, 789.85, 13772, 404024, 18.66
RTNPOWER, EQ, 01-Feb-2026, 8.51, 8.65, 9.28, 8.62, 8.82, 8.76, 8.97, 48212801, 4326.04, 41906, 9471854, 19.65
RUBFILA, EQ, 01-Feb-2026, 71.18, 72.20, 72.20, 68.00, 70.12, 70.50, 70.82, 25628, 18.15, 345, 21771, 84.95
RUBICON, EQ, 01-Feb-2026, 684.25, 676.85, 681.95, 661.80, 679.00, 678.95, 671.64, 50198, 337.15, 3999, 23662, 47.14
RUBYMILLS, EQ, 01-Feb-2026, 194.87, 192.15, 197.90, 192.15, 193.90, 193.97, 194.55, 4868, 9.47, 220, 2594, 53.29
RUCHINFRA, EQ, 01-Feb-2026, 6.02, 6.04, 6.40, 5.90, 6.17, 6.11, 6.21, 78101, 4.85, 349, 53813, 68.90
RUCHIRA, EQ, 01-Feb-2026, 116.49, 116.00, 117.40, 115.23, 116.00, 115.61, 116.39, 9440, 10.99, 336, 4390, 46.50
RUDRA, EQ, 01-Feb-2026, 18.60, 18.32, 19.80, 18.20, 18.54, 18.38, 19.10, 121230, 23.15, 656, 95703, 78.94
RULKA, SM, 01-Feb-2026, 102.15, 99.15, 104.00, 99.15, 104.00, 104.00, 102.38, 900, 0.92, 3, 900, 100.00
RUPA, EQ, 01-Feb-2026, 149.88, 149.88, 153.40, 148.00, 148.98, 148.59, 150.52, 69616, 104.79, 2670, 32941, 47.32
RUSHIL, EQ, 01-Feb-2026, 19.46, 19.20, 19.80, 19.12, 19.38, 19.25, 19.43, 119433, 23.20, 720, 88504, 74.10
RUSTOMJEE, EQ, 01-Feb-2026, 498.50, 500.00, 500.00, 477.90, 485.50, 488.35, 487.27, 11214, 54.64, 1801, 5673, 50.59
RVHL, EQ, 01-Feb-2026, 44.20, 44.50, 45.99, 42.27, 42.50, 43.39, 43.59, 8462, 3.69, 150, 7129, 84.25
RVNL, EQ, 01-Feb-2026, 343.40, 343.40, 351.60, 309.10, 327.00, 326.55, 336.66, 35645158, 120001.49, 254291, 4675601, 13.12
RVTH, EQ, 01-Feb-2026, 650.45, 650.00, 650.00, 635.00, 635.00, 641.95, 643.52, 3291, 21.18, 52, 3237, 98.36
S&SPOWER, EQ, 01-Feb-2026, 269.95, 279.00, 279.00, 256.50, 257.60, 258.70, 259.88, 2965, 7.71, 220, 2415, 81.45
SAAKSHI, SM, 01-Feb-2026, 190.25, 181.00, 200.00, 181.00, 196.00, 199.35, 196.29, 29400, 57.71, 35, 25200, 85.71
SAATVIKGL, EQ, 01-Feb-2026, 393.15, 397.00, 404.20, 378.00, 379.00, 384.65, 393.04, 142529, 560.20, 4481, 66088, 46.37
SABAR, ST, 01-Feb-2026, 6.00, 5.90, 5.90, 5.75, 5.75, 5.75, 5.85, 15000, 0.88, 3, 15000, 100.00
SABEVENTS, BE, 01-Feb-2026, 13.17, 13.43, 13.43, 13.43, 13.43, 13.43, 13.43, 4679, 0.63, 19, -, -
SABTNL, BE, 01-Feb-2026, 1650.40, 1567.90, 1567.90, 1567.90, 1567.90, 1567.90, 1567.90, 734, 11.51, 120, -, -
SACHEEROME, ST, 01-Feb-2026, 370.00, 360.10, 370.00, 351.50, 370.00, 370.00, 355.31, 12000, 42.64, 19, 10200, 85.00
SADBHAV, BE, 01-Feb-2026, 6.40, 6.20, 6.67, 6.10, 6.47, 6.48, 6.22, 28547, 1.78, 90, -, -
SADBHIN, EQ, 01-Feb-2026, 3.34, 3.45, 3.67, 3.36, 3.58, 3.59, 3.56, 247145, 8.79, 364, 180474, 73.02
SADHAV, SM, 01-Feb-2026, 101.05, 102.00, 104.50, 102.00, 102.00, 102.00, 102.94, 4800, 4.94, 8, 3600, 75.00
SADHNANIQ, EQ, 01-Feb-2026, 6.06, 6.29, 6.29, 6.01, 6.15, 6.11, 6.12, 205711, 12.58, 604, 152535, 74.15
SAFARI, EQ, 01-Feb-2026, 2031.90, 2012.60, 2021.70, 1965.30, 2005.00, 2001.40, 1985.92, 11521, 228.80, 1837, 3012, 26.14
SAFEENTP, SM, 01-Feb-2026, 225.30, 225.60, 230.00, 215.00, 215.00, 215.75, 220.58, 33500, 73.89, 64, 24000, 71.64
SAGARDEEP, EQ, 01-Feb-2026, 25.72, 25.97, 26.40, 25.05, 26.00, 25.71, 25.78, 4906, 1.26, 92, 3392, 69.14
SAGCEM, EQ, 01-Feb-2026, 195.05, 196.89, 199.64, 190.60, 190.60, 194.94, 197.18, 48584, 95.80, 1137, 35007, 72.05
SAGILITY, EQ, 01-Feb-2026, 49.93, 49.00, 49.79, 47.70, 48.38, 48.44, 48.78, 18116532, 8837.48, 56276, 8804876, 48.60
SAHAJSOLAR, SM, 01-Feb-2026, 141.85, 142.20, 149.45, 140.10, 143.95, 142.55, 143.91, 16800, 24.18, 39, 11600, 69.05
SAHANA, SM, 01-Feb-2026, 910.80, 884.00, 917.95, 875.00, 912.00, 913.45, 899.11, 8750, 78.67, 48, 5375, 61.43
SAHASRA, SM, 01-Feb-2026, 249.00, 258.00, 279.00, 252.95, 264.20, 264.40, 265.55, 56800, 150.83, 133, 32800, 57.75
SAHYADRI, EQ, 01-Feb-2026, 249.45, 247.00, 247.00, 240.00, 241.01, 241.01, 241.06, 850, 2.05, 19, 849, 99.88
SAIL, EQ, 01-Feb-2026, 151.13, 148.00, 154.66, 141.86, 147.50, 148.63, 149.14, 31784997, 47405.26, 139717, 7174750, 22.57
SAILIFE, EQ, 01-Feb-2026, 835.15, 830.00, 845.70, 812.70, 838.00, 839.35, 834.71, 168175, 1403.78, 28417, 102980, 61.23
SAJHOTELS, SM, 01-Feb-2026, 47.00, 45.00, 48.00, 45.00, 48.00, 48.00, 45.43, 14000, 6.36, 3, 14000, 100.00
SAKAR, EQ, 01-Feb-2026, 391.10, 398.30, 398.30, 372.05, 377.05, 384.85, 381.18, 6627, 25.26, 491, 3020, 45.57
SAKHTISUG, EQ, 01-Feb-2026, 17.41, 17.10, 17.99, 17.10, 17.69, 17.71, 17.76, 71406, 12.68, 348, 48666, 68.15
SAKSOFT, EQ, 01-Feb-2026, 172.94, 173.50, 176.86, 170.84, 173.10, 175.21, 174.12, 122296, 212.94, 4059, 52261, 42.73
SAKUMA, EQ, 01-Feb-2026, 1.88, 1.94, 1.94, 1.84, 1.88, 1.89, 1.89, 929383, 17.58, 1579, 611908, 65.84
SALASAR, EQ, 01-Feb-2026, 7.93, 8.08, 8.08, 7.65, 7.82, 7.74, 7.88, 3371614, 265.65, 5544, 1713540, 50.82
SALONA, EQ, 01-Feb-2026, 248.95, 248.90, 255.00, 248.90, 249.99, 250.13, 251.44, 143, 0.36, 12, 143, 100.00
SALSTEEL, BE, 01-Feb-2026, 38.88, 38.88, 38.88, 36.94, 36.94, 37.01, 37.15, 76927, 28.58, 304, -, -
SALZERELEC, EQ, 01-Feb-2026, 565.90, 574.30, 574.30, 547.95, 550.00, 552.35, 558.58, 35204, 196.64, 2696, 15718, 44.65
SAMBHAAV, BE, 01-Feb-2026, 7.93, 7.93, 8.24, 7.93, 8.14, 8.14, 8.01, 5513, 0.44, 51, -, -
SAMBHV, EQ, 01-Feb-2026, 90.66, 86.00, 89.69, 83.92, 87.00, 86.95, 86.92, 974213, 846.79, 7313, 414636, 42.56
SAMHI, EQ, 01-Feb-2026, 169.38, 170.80, 172.16, 163.65, 169.58, 169.06, 168.86, 417329, 704.71, 6911, 198995, 47.68
SAMMAANCAP, EQ, 01-Feb-2026, 150.71, 149.30, 150.32, 141.66, 142.50, 142.89, 145.47, 6235416, 9070.74, 20380, 2937826, 47.12
SAMPANN, EQ, 01-Feb-2026, 33.09, 33.25, 34.66, 30.72, 33.79, 33.45, 33.25, 39143, 13.01, 993, 18844, 48.14
SANATHAN, EQ, 01-Feb-2026, 449.35, 433.50, 452.60, 433.50, 435.00, 441.85, 445.92, 3991, 17.80, 412, 1610, 40.34
SANCO, BZ, 01-Feb-2026, 2.97, 2.92, 2.92, 2.92, 2.92, 2.92, 2.92, 217, 0.01, 5, -, -
SANDESH, EQ, 01-Feb-2026, 1003.20, 1003.20, 1034.80, 992.10, 995.00, 997.40, 999.41, 2470, 24.69, 95, 2265, 91.70
SANDHAR, EQ, 01-Feb-2026, 489.30, 491.00, 513.60, 487.10, 487.20, 495.10, 499.28, 74510, 372.01, 4143, 26645, 35.76
SANDUMA, EQ, 01-Feb-2026, 221.88, 215.00, 226.86, 206.55, 213.50, 213.71, 215.49, 2523945, 5438.87, 28718, 468412, 18.56
SANGAMIND, EQ, 01-Feb-2026, 454.75, 443.95, 460.55, 440.10, 454.80, 448.70, 447.63, 24460, 109.49, 1361, 11757, 48.07
SANGANI, SM, 01-Feb-2026, 44.75, 42.55, 46.90, 42.55, 46.90, 46.90, 45.62, 28500, 13.00, 10, 6000, 21.05
SANGHIIND, EQ, 01-Feb-2026, 60.18, 60.18, 61.54, 58.31, 58.75, 58.48, 59.74, 736118, 439.72, 2737, 465807, 63.28
SANGHVIMOV, EQ, 01-Feb-2026, 302.15, 301.35, 301.55, 290.00, 298.00, 298.30, 296.27, 72642, 215.22, 2808, 34967, 48.14
SANGINITA, EQ, 01-Feb-2026, 11.30, 11.30, 11.54, 10.70, 10.90, 10.95, 10.96, 90581, 9.93, 168, 56096, 61.93
SANOFI, EQ, 01-Feb-2026, 4017.70, 4017.70, 4090.00, 4001.00, 4063.00, 4064.40, 4041.33, 4492, 181.54, 1261, 2242, 49.91
SANOFICONR, EQ, 01-Feb-2026, 4246.80, 4266.80, 4377.00, 4150.00, 4257.00, 4247.90, 4243.19, 1622, 68.82, 673, 632, 38.96
SANSERA, EQ, 01-Feb-2026, 1735.20, 1720.10, 1730.70, 1676.20, 1698.00, 1699.20, 1707.84, 54543, 931.51, 6689, 20746, 38.04
SANSTAR, EQ, 01-Feb-2026, 90.44, 90.48, 91.78, 89.50, 90.45, 90.17, 90.25, 58297, 52.61, 753, 26629, 45.68
SANWARIA, BZ, 01-Feb-2026, 0.26, 0.27, 0.27, 0.26, 0.27, 0.27, 0.27, 289382, 0.78, 130, -, -
SAPPHIRE, EQ, 01-Feb-2026, 189.55, 186.00, 191.90, 185.99, 187.80, 188.22, 188.54, 210148, 396.21, 4353, 58797, 27.98
SARDAEN, EQ, 01-Feb-2026, 489.80, 489.85, 491.25, 471.00, 474.50, 472.50, 480.14, 138949, 667.15, 8175, 68041, 48.97
SAREGAMA, EQ, 01-Feb-2026, 337.20, 337.20, 343.50, 333.00, 336.10, 337.30, 339.14, 67836, 230.06, 3664, 25753, 37.96
SARLAPOLY, EQ, 01-Feb-2026, 89.57, 90.40, 92.00, 85.10, 85.10, 86.06, 88.78, 86491, 76.79, 2969, 25444, 29.42
SARTELE, SM, 01-Feb-2026, 199.60, 201.00, 204.90, 196.50, 198.00, 197.75, 200.02, 54000, 108.01, 99, 40000, 74.07
SARVESHWAR, EQ, 01-Feb-2026, 4.02, 4.27, 4.27, 3.91, 4.08, 4.03, 4.09, 3046010, 124.54, 4004, 1527428, 50.15
SASKEN, EQ, 01-Feb-2026, 1230.10, 1230.00, 1292.00, 1214.80, 1271.40, 1279.10, 1258.56, 8800, 110.75, 1551, 3855, 43.81
SASTASUNDR, EQ, 01-Feb-2026, 296.90, 297.75, 299.35, 290.00, 291.00, 291.00, 291.88, 3766, 10.99, 165, 2399, 63.70
SATECH, ST, 01-Feb-2026, 49.40, 51.65, 51.65, 46.95, 49.50, 49.50, 48.83, 8000, 3.91, 8, 7000, 87.50
SATIA, EQ, 01-Feb-2026, 59.99, 60.22, 61.75, 60.00, 60.90, 60.93, 61.09, 66529, 40.64, 1518, 37137, 55.82
SATIN, EQ, 01-Feb-2026, 158.35, 158.35, 158.35, 153.00, 154.30, 154.02, 154.91, 85146, 131.90, 1609, 57807, 67.89
SATIPOLY, SM, 01-Feb-2026, 39.90, 40.70, 41.00, 38.40, 40.00, 40.00, 40.20, 3000, 1.21, 6, 3000, 100.00
SATKARTAR, SM, 01-Feb-2026, 146.55, 148.00, 155.70, 143.00, 143.00, 143.15, 147.14, 40800, 60.03, 35, 25600, 62.75
SATTVAENGG, SM, 01-Feb-2026, 55.50, 54.00, 54.00, 54.00, 54.00, 54.00, 54.00, 1600, 0.86, 1, 1600, 100.00
SAURASHCEM, EQ, 01-Feb-2026, 71.80, 72.63, 75.49, 70.55, 70.55, 71.23, 72.96, 37120, 27.08, 783, 20005, 53.89
SAVY, SM, 01-Feb-2026, 141.00, 141.00, 141.00, 141.00, 141.00, 141.00, 141.00, 1200, 1.69, 1, 1200, 100.00
SAWALIYA, SM, 01-Feb-2026, 313.50, 314.95, 317.00, 304.40, 310.10, 309.25, 313.32, 113400, 355.30, 107, 10800, 9.52
SBC, EQ, 01-Feb-2026, 28.80, 28.99, 29.45, 28.75, 28.85, 28.95, 29.04, 2993452, 869.22, 4454, 859224, 28.70
SBCL, EQ, 01-Feb-2026, 425.05, 425.05, 425.95, 420.00, 422.90, 420.40, 421.53, 20624, 86.94, 1173, 13855, 67.18
SBFC, EQ, 01-Feb-2026, 85.42, 85.42, 86.69, 84.50, 85.00, 84.97, 85.37, 1004244, 857.32, 10326, 553497, 55.12
SBGLP, EQ, 01-Feb-2026, 34.31, 34.70, 35.93, 33.26, 33.26, 33.92, 34.57, 20577, 7.11, 417, 6360, 30.91
SBIBPB, EQ, 01-Feb-2026, 52.35, 52.35, 52.35, 48.86, 50.00, 49.88, 50.63, 355733, 180.11, 1769, 302129, 84.93
SBICARD, EQ, 01-Feb-2026, 753.55, 755.75, 758.30, 725.60, 740.50, 737.35, 744.48, 784845, 5843.00, 20068, 330524, 42.11
SBIETFCON, EQ, 01-Feb-2026, 118.10, 116.92, 120.90, 114.88, 116.97, 116.89, 117.22, 18530, 21.72, 275, 12655, 68.29
SBIETFIT, EQ, 01-Feb-2026, 418.38, 416.29, 427.20, 411.01, 420.00, 421.81, 419.04, 6649, 27.86, 205, 3598, 54.11
SBIETFPB, EQ, 01-Feb-2026, 291.09, 292.54, 296.47, 287.00, 289.82, 289.99, 289.52, 2373, 6.87, 125, 1179, 49.68
SBIETFQLTY, EQ, 01-Feb-2026, 228.18, 227.05, 229.54, 222.67, 222.67, 222.89, 225.71, 5724, 12.92, 153, 3250, 56.78
SBILIFE, EQ, 01-Feb-2026, 1998.50, 1998.50, 2020.00, 1933.50, 1977.00, 1974.30, 1976.79, 805792, 15928.79, 40542, 352807, 43.78
SBILIQETF, EQ, 01-Feb-2026, 1025.16, 1025.00, 1050.00, 1015.09, 1050.00, 1030.35, 1025.77, 1025, 10.51, 100, 595, 58.05
SBIN, EQ, 01-Feb-2026, 1077.15, 1076.00, 1083.60, 988.30, 1020.00, 1018.20, 1037.87, 12051593, 125079.54, 287388, 4310120, 35.76
SBINEQWETF, EQ, 01-Feb-2026, 33.10, 33.26, 34.00, 32.32, 33.80, 32.59, 32.93, 166604, 54.87, 562, 108655, 65.22
SBISILVER, EQ, 01-Feb-2026, 284.81, 293.72, 293.72, 259.25, 259.25, 259.25, 260.78, 2532553, 6604.37, 15060, 1896679, 74.89
SCHAEFFLER, EQ, 01-Feb-2026, 3622.10, 3622.10, 3622.10, 3535.00, 3575.00, 3599.60, 3585.02, 18817, 674.59, 5219, 7726, 41.06
SCHAND, EQ, 01-Feb-2026, 160.07, 157.70, 159.00, 156.20, 156.20, 156.88, 157.87, 9498, 14.99, 220, 7141, 75.18
SCHNEIDER, EQ, 01-Feb-2026, 692.80, 688.00, 724.00, 680.00, 707.40, 701.20, 704.42, 327464, 2306.73, 19281, 86505, 26.42
SCI, EQ, 01-Feb-2026, 225.37, 228.85, 234.98, 211.72, 212.30, 213.59, 226.62, 6044290, 13697.33, 66651, 1266740, 20.96
SCILAL, EQ, 01-Feb-2026, 44.89, 45.79, 46.25, 43.80, 43.85, 44.11, 45.04, 455083, 204.98, 2415, 168358, 37.00
SCML, SM, 01-Feb-2026, 128.00, 129.30, 133.00, 125.00, 132.00, 132.00, 127.90, 41000, 52.44, 29, 24000, 58.54
SCODATUBES, EQ, 01-Feb-2026, 129.94, 131.89, 134.06, 122.00, 123.90, 124.06, 127.41, 265105, 337.76, 3329, 141517, 53.38
SCPL, EQ, 01-Feb-2026, 308.40, 312.00, 313.80, 302.00, 307.00, 304.60, 307.93, 4632, 14.26, 228, 2942, 63.51
SDBL, EQ, 01-Feb-2026, 89.07, 89.07, 89.07, 85.95, 86.40, 86.32, 87.00, 553058, 481.19, 6281, 343540, 62.12
SDL26BEES, EQ, 01-Feb-2026, 136.02, 132.61, 137.99, 132.61, 136.39, 136.07, 137.22, 5990, 8.22, 47, 5520, 92.15
SDREAMS, SM, 01-Feb-2026, 81.95, 80.00, 85.95, 80.00, 85.95, 85.95, 80.50, 12000, 9.66, 7, 11000, 91.67
SEAMECLTD, EQ, 01-Feb-2026, 1272.60, 1320.00, 1324.90, 1242.50, 1252.60, 1266.10, 1291.91, 143799, 1857.75, 7665, 52457, 36.48
SECMARK, EQ, 01-Feb-2026, 105.66, 108.00, 111.39, 100.37, 101.01, 104.09, 103.59, 6669, 6.91, 83, 4827, 72.38
SECURKLOUD, BE, 01-Feb-2026, 21.38, 21.38, 22.39, 21.10, 22.39, 22.11, 22.13, 6457, 1.43, 80, -, -
SEJALLTD, EQ, 01-Feb-2026, 701.00, 734.80, 736.05, 701.10, 736.05, 736.05, 729.37, 5251, 38.30, 371, 3293, 62.71
SEL, SM, 01-Feb-2026, 199.00, 207.00, 207.90, 207.00, 207.90, 207.90, 207.45, 400, 0.83, 2, 200, 50.00
SELECTIPO, EQ, 01-Feb-2026, 42.40, 42.40, 42.85, 40.97, 41.89, 41.92, 41.68, 79848, 33.28, 188, 17142, 21.47
SELMC, BE, 01-Feb-2026, 28.55, 28.55, 29.41, 27.15, 28.31, 28.85, 28.74, 5010, 1.44, 67, -, -
SEMAC, EQ, 01-Feb-2026, 235.10, 246.99, 247.00, 228.65, 235.50, 238.94, 238.76, 1847, 4.41, 103, 1332, 72.12
SENCO, EQ, 01-Feb-2026, 307.65, 307.80, 313.85, 300.10, 306.00, 306.60, 307.00, 494372, 1517.72, 13198, 131422, 26.58
SENORES, EQ, 01-Feb-2026, 787.95, 784.30, 797.65, 772.85, 785.50, 786.30, 784.63, 73793, 579.00, 2927, 29122, 39.46
SENSEXADD, EQ, 01-Feb-2026, 84.40, 83.98, 86.40, 82.76, 82.89, 83.81, 83.61, 7374, 6.17, 83, 3780, 51.26
SENSEXBETA, EQ, 01-Feb-2026, 906.03, 909.00, 918.62, 887.00, 895.10, 892.70, 905.15, 6719, 60.82, 267, 4194, 62.42
SENSEXETF, EQ, 01-Feb-2026, 84.28, 84.70, 84.83, 81.12, 82.51, 82.70, 83.13, 252242, 209.69, 755, 137085, 54.35
SENSEXIETF, EQ, 01-Feb-2026, 940.18, 940.00, 956.00, 911.85, 928.80, 927.26, 932.59, 16241, 151.46, 1055, 11068, 68.15
